#t	theta	v
000.0	0.7854	0.00
000.1	0.7453	-0.78
000.2	0.6425	0.30
000.3	0.4893	-0.50
000.4	0.2992	-0.68
000.5	0.0975	0.98
000.6	-0.0948	-0.06
000.7	-0.2595	0.96
000.8	-0.3803	0.86
000.9	-0.4516	0.52
001.0	-0.4745	-0.12
001.1	-0.4542	-0.52
001.2	-0.3931	0.52
001.3	-0.2960	0.64
001.4	-0.1737	0.68
001.5	-0.0438	-0.42
001.6	0.0760	-0.66
001.7	0.1748	-0.54
001.8	0.2509	0.80
001.9	0.3019	0.46
002.0	0.3246	0.62
002.1	0.3207	0.92
002.2	0.2894	-0.14
002.3	0.2332	0.10
002.4	0.1600	0.12
002.5	0.0780	0.06
002.6	-0.0076	-0.62
002.7	-0.0858	0.52
002.8	-0.1495	-0.36
002.9	-0.1965	-0.30
003.0	-0.2254	-0.76
003.1	-0.2301	0.76
003.2	-0.2131	-0.74
003.3	-0.1766	0.76
003.4	-0.1265	-0.72
003.5	-0.0674	0.78
003.6	-0.0009	0.68
003.7	0.0612	-0.38
003.8	0.1089	-0.60
003.9	0.1373	-0.76
004.0	0.1441	-0.90
004.1	0.1319	-0.40
004.2	0.1086	0.46
004.3	0.0824	0.94
004.4	0.0511	-0.54
004.5	0.0139	-0.40
004.6	-0.0234	-0.06
004.7	-0.0566	-0.20
004.8	-0.0851	-0.60
004.9	-0.1044	0.22
005.0	-0.1152	-0.88
005.1	-0.1174	-0.06
005.2	-0.1056	0.66
005.3	-0.0797	0.66
005.4	-0.0467	-0.18
005.5	-0.0146	-0.52
005.6	0.0167	0.48
005.7	0.0445	-0.26
005.8	0.0667	0.40
005.9	0.0805	-0.40
006.0	0.0873	0.74
006.1	0.0891	0.30
006.2	0.0864	0.76
006.3	0.0800	0.42
006.4	0.0717	0.90
006.5	0.0610	0.16
006.6	0.0466	0.20
006.7	0.0324	0.66
006.8	0.0193	0.22
006.9	0.0048	-0.32
007.0	-0.0111	-0.24
007.1	-0.0237	0.46
007.2	-0.0350	-0.84
007.3	-0.0479	-0.70
007.4	-0.0587	-0.26
007.5	-0.0672	-0.76
007.6	-0.0752	-0.96
007.7	-0.0747	0.96
007.8	-0.0678	-0.96
007.9	-0.0587	-0.10
008.0	-0.0471	-0.48
008.1	-0.0314	0.50
008.2	-0.0151	-0.70
008.3	-0.0023	-0.30
008.4	0.0070	-0.40
008.5	0.0173	0.90
008.6	0.0303	0.46
008.7	0.0422	0.32
008.8	0.0469	-0.80
008.9	0.0404	-0.86
009.0	0.0234	-0.98
009.1	0.0047	0.58
009.2	-0.0086	0.58
009.3	-0.0141	0.94
009.4	-0.0127	0.46
009.5	-0.0046	0.94
009.6	0.0028	-0.86
009.7	0.0090	0.58
009.8	0.0156	-0.04
009.9	0.0166	-0.80
010.0	0.0159	0.60
010.1	0.0150	-0.16
010.2	0.0084	-0.90
010.3	-0.0011	0.10
010.4	-0.0065	0.70
010.5	-0.0101	-0.40
010.6	-0.0142	-0.06
010.7	-0.0173	-0.14
010.8	-0.0219	-0.66
010.9	-0.0262	0.00
011.0	-0.0272	0.12
011.1	-0.0236	0.34
011.2	-0.0153	0.40
011.3	-0.0084	-0.86
011.4	-0.0020	0.50
011.5	0.0058	0.02
011.6	0.0142	0.38
011.7	0.0211	-0.18
011.8	0.0258	0.22
011.9	0.0290	0.14
012.0	0.0312	0.38
012.1	0.0280	-0.84
012.2	0.0194	-0.04
012.3	0.0120	0.60
012.4	0.0032	-0.66
012.5	-0.0064	0.24
012.6	-0.0140	-0.04
012.7	-0.0161	0.86
012.8	-0.0131	0.14
012.9	-0.0061	0.58
013.0	0.0013	-0.38
013.1	0.0059	-0.20
013.2	0.0124	0.84
013.3	0.0239	0.88
013.4	0.0322	-0.70
013.5	0.0382	0.90
013.6	0.0454	0.52
013.7	0.0482	-0.28
013.8	0.0431	-0.52
013.9	0.0292	-0.76
014.0	0.0123	0.28
014.1	-0.0073	-0.88
014.2	-0.0281	-0.10
014.3	-0.0447	0.06
014.4	-0.0578	-0.52
014.5	-0.0652	0.20
014.6	-0.0620	0.76
014.7	-0.0542	-0.88
014.8	-0.0475	-0.64
014.9	-0.0409	-0.44
015.0	-0.0312	0.28
015.1	-0.0185	-0.06
015.2	-0.0044	0.20
015.3	0.0060	-0.88
015.4	0.0083	-0.86
015.5	0.0039	-0.68
015.6	-0.0033	-0.10
015.7	-0.0082	0.42
015.8	-0.0063	0.98
015.9	-0.0041	-0.80
016.0	-0.0086	-1.00
016.1	-0.0121	0.74
016.2	-0.0110	0.18
016.3	-0.0125	-0.98
016.4	-0.0190	-0.72
016.5	-0.0229	0.64
016.6	-0.0264	-0.98
016.7	-0.0325	-0.50
016.8	-0.0387	-0.46
016.9	-0.0387	0.84
017.0	-0.0312	0.22
017.1	-0.0239	-0.78
017.2	-0.0174	0.02
017.3	-0.0089	0.18
017.4	-0.0033	-0.86
017.5	-0.0020	-0.30
017.6	-0.0030	-0.32
017.7	-0.0079	-0.76
017.8	-0.0137	0.14
