#t	theta	v
000.0	0.7854	0.00
000.1	0.7467	-0.60
000.2	0.6410	0.02
000.3	0.4772	-0.76
000.4	0.2698	0.42
000.5	0.0380	-0.90
000.6	-0.1955	0.10
000.7	-0.4074	0.48
000.8	-0.5783	-0.48
000.9	-0.6936	0.68
001.0	-0.7447	-1.00
001.1	-0.7286	0.26
001.2	-0.6469	-0.44
001.3	-0.5064	0.82
001.4	-0.3197	-0.88
001.5	-0.1040	0.68
001.6	0.1204	0.84
001.7	0.3309	-0.70
001.8	0.5068	-0.54
001.9	0.6331	0.32
002.0	0.6996	-0.66
002.1	0.7019	0.60
002.2	0.6406	0.36
002.3	0.5210	-0.32
002.4	0.3537	0.68
002.5	0.1542	-0.46
002.6	-0.0585	0.22
002.7	-0.2638	-0.90
002.8	-0.4416	0.26
002.9	-0.5755	0.16
003.0	-0.6543	0.12
003.1	-0.6722	-0.26
003.2	-0.6282	0.76
003.3	-0.5267	-0.80
003.4	-0.3767	0.52
003.5	-0.1914	0.86
003.6	0.0109	-0.30
003.7	0.2096	-0.74
003.8	0.3851	-0.96
003.9	0.5213	-0.44
004.0	0.6068	-0.12
004.1	0.6354	0.72
004.2	0.6055	0.24
004.3	0.5195	-0.44
004.4	0.3852	-0.22
004.5	0.2155	0.70
004.6	0.0265	-0.70
004.7	-0.1641	-0.96
004.8	-0.3367	0.94
004.9	-0.4746	0.14
005.0	-0.5661	-0.10
005.1	-0.6040	-0.50
005.2	-0.5854	0.52
005.3	-0.5119	0.56
005.4	-0.3902	0.92
005.5	-0.2319	0.18
005.6	-0.0528	-0.70
005.7	0.1294	0.02
005.8	0.2975	0.72
005.9	0.4356	0.42
006.0	0.5308	-0.44
006.1	0.5752	0.78
006.2	0.5661	0.70
006.3	0.5042	-0.18
006.4	0.3953	0.00
006.5	0.2498	0.62
006.6	0.0821	0.64
006.7	-0.0915	0.32
006.8	-0.2539	0.72
006.9	-0.3898	-0.20
007.0	-0.4865	0.90
007.1	-0.5357	0.20
007.2	-0.5337	0.52
007.3	-0.4815	-0.40
007.4	-0.3839	0.54
007.5	-0.2501	0.36
007.6	-0.0931	-0.02
007.7	0.0713	-0.44
007.8	0.2273	0.94
007.9	0.3604	0.90
008.0	0.4583	0.62
008.1	0.5115	-0.40
008.2	0.5162	0.94
008.3	0.4721	-0.72
008.4	0.3836	0.54
008.5	0.2597	0.80
008.6	0.1116	-0.86
008.7	-0.0462	0.24
008.8	-0.1974	0.60
008.9	-0.3273	0.52
009.0	-0.4241	-0.14
009.1	-0.4798	-0.76
009.2	-0.4897	-0.12
009.3	-0.4534	-0.58
009.4	-0.3744	0.12
009.5	-0.2597	0.84
009.6	-0.1201	0.66
009.7	0.0306	0.92
009.8	0.1767	-1.00
009.9	0.3039	0.54
010.0	0.4002	-0.80
010.1	0.4568	0.10
010.2	0.4690	-0.84
010.3	0.4363	0.62
010.4	0.3630	0.92
010.5	0.2560	0.34
010.6	0.1251	-0.30
010.7	-0.0168	0.12
010.8	-0.1554	0.58
010.9	-0.2772	-0.36
011.0	-0.3710	0.00
011.1	-0.4284	-0.44
011.2	-0.4447	-0.80
011.3	-0.4184	0.82
011.4	-0.3523	-0.94
011.5	-0.2537	-0.66
011.6	-0.1311	0.92
011.7	0.0034	-0.44
011.8	0.1361	0.34
011.9	0.2541	-0.48
012.0	0.3455	-0.86
012.1	0.4026	0.86
012.2	0.4204	-0.96
012.3	0.3977	0.76
012.4	0.3372	-0.36
012.5	0.2447	0.48
012.6	0.1292	-0.60
012.7	0.0022	0.66
012.8	-0.1230	0.80
012.9	-0.2343	0.40
013.0	-0.3216	-0.44
013.1	-0.3774	-0.44
013.2	-0.3969	-0.96
013.3	-0.3782	0.44
013.4	-0.3232	-0.14
013.5	-0.2370	0.86
013.6	-0.1279	0.42
013.7	-0.0070	0.42
013.8	0.1139	0.46
013.9	0.2228	0.44
014.0	0.3086	-0.86
014.1	0.3636	0.64
014.2	0.3829	-0.44
014.3	0.3646	-0.88
014.4	0.3109	0.08
014.5	0.2272	-0.86
014.6	0.1215	-0.56
014.7	0.0041	-0.98
014.8	-0.1129	0.04
014.9	-0.2177	-0.08
015.0	-0.2998	0.88
015.1	-0.3516	-0.26
015.2	-0.3696	-0.96
015.3	-0.3517	0.80
015.4	-0.2998	-0.18
015.5	-0.2195	-0.36
015.6	-0.1192	-0.94
015.7	-0.0083	0.74
015.8	0.1028	0.02
015.9	0.2024	-0.28
016.0	0.2814	0.42
016.1	0.3323	-0.24
016.2	0.3505	0.28
016.3	0.3347	-0.06
016.4	0.2871	0.86
016.5	0.2121	-0.60
016.6	0.1173	0.92
016.7	0.0125	0.24
016.8	-0.0920	0.72
016.9	-0.1858	0.70
017.0	-0.2599	0.36
017.1	-0.3082	-0.82
017.2	-0.3263	0.32
017.3	-0.3123	0.16
017.4	-0.2683	-0.28
017.5	-0.1990	-0.68
017.6	-0.1114	-0.38
017.7	-0.0138	0.30
017.8	0.0845	0.32
017.9	0.1738	0.20
018.0	0.2457	0.70
018.1	0.2930	-0.20
018.2	0.3108	-0.80
018.3	0.2983	0.56
018.4	0.2574	0.68
018.5	0.1924	0.40
018.6	0.1096	0.42
018.7	0.0167	-0.60
018.8	-0.0771	0.26
018.9	-0.1621	0.32
019.0	-0.2299	0.40
019.1	-0.2741	0.66
019.2	-0.2905	0.64
019.3	-0.2778	0.92
019.4	-0.2377	0.02
019.5	-0.1746	0.32
019.6	-0.0947	0.30
019.7	-0.0067	-0.96
019.8	0.0808	0.18
019.9	0.1595	0.06
020.0	0.2217	-0.28
020.1	0.2610	-0.96
020.2	0.2742	0.32
020.3	0.2608	0.42
020.4	0.2220	-0.76
020.5	0.1612	-0.62
020.6	0.0851	0.50
020.7	0.0012	-0.82
020.8	-0.0819	0.76
020.9	-0.1557	0.30
021.0	-0.2137	-0.76
021.1	-0.2504	0.12
021.2	-0.2625	-0.32
021.3	-0.2485	0.90
021.4	-0.2105	-0.84
021.5	-0.1527	-0.26
021.6	-0.0804	0.48
021.7	-0.0007	-0.18
021.8	0.0786	0.86
021.9	0.1493	-0.92
022.0	0.2039	-0.40
022.1	0.2378	-0.16
022.2	0.2486	0.98
022.3	0.2352	-0.46
022.4	0.1989	0.28
022.5	0.1436	0.22
022.6	0.0752	0.42
022.7	-0.0004	-1.00
022.8	-0.0760	-0.80
022.9	-0.1440	-0.42
023.0	-0.1976	-0.48
023.1	-0.2319	-0.82
023.2	-0.2435	0.08
023.3	-0.2309	0.74
023.4	-0.1955	-0.20
023.5	-0.1410	0.80
