#t	theta	v
000.0	0.7854	0.00
000.1	0.7461	-0.48
000.2	0.6446	-0.02
000.3	0.4998	0.90
000.4	0.3313	0.94
000.5	0.1529	0.24
000.6	-0.0168	0.96
000.7	-0.1661	-0.28
000.8	-0.2914	-0.92
000.9	-0.3818	-0.08
001.0	-0.4289	-0.08
001.1	-0.4365	-0.86
001.2	-0.4083	-0.36
001.3	-0.3423	0.86
001.4	-0.2467	0.16
001.5	-0.1361	0.08
001.6	-0.0178	0.96
001.7	0.0912	-0.68
001.8	0.1736	-0.92
001.9	0.2281	0.04
002.0	0.2530	-0.62
002.1	0.2533	0.80
002.2	0.2311	-0.40
002.3	0.1925	0.94
002.4	0.1420	-0.24
002.5	0.0826	0.10
002.6	0.0163	-0.96
002.7	-0.0488	0.06
002.8	-0.1021	0.14
002.9	-0.1358	0.82
003.0	-0.1476	0.46
003.1	-0.1433	-0.16
003.2	-0.1315	-0.96
003.3	-0.1079	0.88
003.4	-0.0749	-0.44
003.5	-0.0443	-0.84
003.6	-0.0135	0.46
003.7	0.0185	0.16
003.8	0.0411	-0.98
003.9	0.0527	-0.16
004.0	0.0606	0.58
004.1	0.0674	0.56
004.2	0.0736	0.78
004.3	0.0722	-0.62
004.4	0.0663	0.90
004.5	0.0602	0.32
004.6	0.0542	0.76
004.7	0.0446	-0.44
004.8	0.0350	0.98
004.9	0.0291	0.38
005.0	0.0277	0.96
005.1	0.0250	-0.52
005.2	0.0224	0.82
005.3	0.0217	0.06
005.4	0.0239	0.88
005.5	0.0256	-0.32
005.6	0.0267	0.62
005.7	0.0318	0.78
005.8	0.0394	0.50
005.9	0.0416	-0.56
006.0	0.0423	0.94
006.1	0.0466	0.70
006.2	0.0488	-0.02
006.3	0.0458	-0.06
006.4	0.0428	0.80
006.5	0.0391	-0.04
006.6	0.0350	0.58
006.7	0.0261	-0.80
006.8	0.0157	0.64
006.9	0.0123	0.92
007.0	0.0161	0.80
007.1	0.0201	-0.26
007.2	0.0258	0.98
007.3	0.0335	0.16
007.4	0.0383	0.06
007.5	0.0422	0.56
007.6	0.0490	0.94
007.7	0.0594	0.92
007.8	0.0618	-0.98
007.9	0.0592	0.98
008.0	0.0551	-0.04
008.1	0.0469	0.16
008.2	0.0362	0.10
008.3	0.0286	0.96
008.4	0.0264	0.64
008.5	0.0209	-0.70
008.6	0.0152	0.78
008.7	0.0079	-0.74
008.8	0.0002	0.52
008.9	-0.0092	-0.88
009.0	-0.0255	-0.92
009.1	-0.0372	0.82
009.2	-0.0399	0.20
009.3	-0.0325	0.98
009.4	-0.0150	0.68
009.5	0.0038	-0.24
009.6	0.0152	-0.80
009.7	0.0162	-0.86
009.8	0.0144	0.46
009.9	0.0140	0.14
010.0	0.0136	0.12
010.1	0.0153	0.54
010.2	0.0151	-0.48
010.3	0.0064	-0.96
010.4	-0.0048	0.24
010.5	-0.0107	0.52
010.6	-0.0091	0.72
010.7	-0.0080	-0.80
010.8	-0.0122	-0.50
010.9	-0.0199	-0.56
011.0	-0.0243	0.58
011.1	-0.0213	0.42
011.2	-0.0195	-0.88
011.3	-0.0163	0.64
011.4	-0.0043	0.92
011.5	0.0131	0.44
011.6	0.0297	0.04
011.7	0.0392	-0.54
011.8	0.0386	-0.60
011.9	0.0363	0.82
012.0	0.0394	1.00
012.1	0.0440	0.24
012.2	0.0486	0.68
012.3	0.0504	-0.10
012.4	0.0432	-0.70
012.5	0.0252	-0.84
012.6	-0.0020	-0.96
012.7	-0.0300	0.10
012.8	-0.0513	0.12
012.9	-0.0704	-0.96
013.0	-0.0820	0.56
013.1	-0.0866	-0.80
013.2	-0.0868	-0.16
013.3	-0.0755	0.74
013.4	-0.0568	-0.34
013.5	-0.0387	-0.52
013.6	-0.0197	0.22
013.7	0.0046	0.82
013.8	0.0347	0.98
013.9	0.0675	0.88
014.0	0.0954	0.20
014.1	0.1133	0.14
014.2	0.1173	-0.38
014.3	0.1032	-0.96
014.4	0.0731	-0.68
014.5	0.0337	-0.46
014.6	-0.0020	0.94
014.7	-0.0344	-0.78
014.8	-0.0631	0.10
014.9	-0.0790	0.70
015.0	-0.0851	-0.40
015.1	-0.0882	-0.76
015.2	-0.0829	0.56
015.3	-0.0683	-0.06
015.4	-0.0470	0.34
015.5	-0.0218	0.02
015.6	-0.0017	-0.92
015.7	0.0100	-0.52
015.8	0.0157	-0.34
015.9	0.0203	0.46
016.0	0.0271	0.48
016.1	0.0289	-0.70
016.2	0.0241	-0.16
016.3	0.0167	-0.02
016.4	0.0047	-0.68
016.5	-0.0088	0.12
016.6	-0.0199	-0.04
016.7	-0.0299	-0.32
016.8	-0.0422	-0.90
016.9	-0.0517	0.26
017.0	-0.0541	0.04
017.1	-0.0547	-0.70
017.2	-0.0550	-0.38
017.3	-0.0563	-0.88
017.4	-0.0520	0.72
017.5	-0.0361	0.78
017.6	-0.0152	-0.04
017.7	0.0084	0.64
017.8	0.0361	0.86
017.9	0.0637	0.46
018.0	0.0813	-0.64
018.1	0.0880	0.22
018.2	0.0862	-0.08
018.3	0.0768	0.14
018.4	0.0641	0.48
018.5	0.0479	-0.14
018.6	0.0294	0.24
018.7	0.0094	-0.28
018.8	-0.0056	0.98
018.9	-0.0141	0.08
019.0	-0.0173	0.54
019.1	-0.0195	-0.62
019.2	-0.0242	-0.36
019.3	-0.0284	-0.14
019.4	-0.0287	0.26
019.5	-0.0241	0.20
