#t	theta	v
000.0	0.7854	0.00
000.1	0.7475	0.34
000.2	0.6433	-0.98
000.3	0.4828	0.10
000.4	0.2811	-0.52
000.5	0.0580	0.12
000.6	-0.1649	-0.56
000.7	-0.3664	-0.26
000.8	-0.5278	-0.26
000.9	-0.6366	-0.78
001.0	-0.6839	0.78
001.1	-0.6680	-0.72
001.2	-0.5917	0.72
001.3	-0.4627	-0.16
001.4	-0.2935	0.34
001.5	-0.1021	-0.82
001.6	0.0921	-0.24
001.7	0.2715	0.16
001.8	0.4204	0.38
001.9	0.5245	-0.62
002.0	0.5755	-0.26
002.1	0.5725	0.78
002.2	0.5181	0.42
002.3	0.4161	-0.80
002.4	0.2773	0.38
002.5	0.1177	0.78
002.6	-0.0468	0.58
002.7	-0.2018	-0.44
002.8	-0.3336	-0.26
002.9	-0.4295	0.24
003.0	-0.4828	-0.82
003.1	-0.4909	-0.62
003.2	-0.4538	-0.28
003.3	-0.3753	-0.06
003.4	-0.2636	-0.06
003.5	-0.1308	-0.70
003.6	0.0106	0.48
003.7	0.1464	-0.62
003.8	0.2645	0.90
003.9	0.3558	0.58
004.0	0.4106	-0.20
004.1	0.4235	-0.74
004.2	0.3943	-0.46
004.3	0.3282	0.32
004.4	0.2315	-0.98
004.5	0.1147	0.40
004.6	-0.0109	-0.94
004.7	-0.1323	0.34
004.8	-0.2382	-0.86
004.9	-0.3189	0.14
005.0	-0.3649	0.90
005.1	-0.3745	-0.60
005.2	-0.3482	0.34
005.3	-0.2892	-0.16
005.4	-0.2048	-0.34
005.5	-0.1050	-0.94
005.6	0.0020	0.64
005.7	0.1066	0.16
005.8	0.1986	0.38
005.9	0.2677	-0.92
006.0	0.3079	0.18
006.1	0.3187	0.76
006.2	0.3008	0.84
006.3	0.2565	0.60
006.4	0.1879	-0.94
006.5	0.1007	-0.78
006.6	0.0053	0.08
006.7	-0.0869	0.46
006.8	-0.1679	-0.40
006.9	-0.2296	0.76
007.0	-0.2653	0.56
007.1	-0.2729	0.42
007.2	-0.2519	0.96
007.3	-0.2052	0.50
007.4	-0.1394	-0.02
007.5	-0.0626	-0.40
007.6	0.0178	0.18
007.7	0.0956	0.76
007.8	0.1638	0.64
007.9	0.2164	1.00
008.0	0.2484	0.38
008.1	0.2551	-0.50
008.2	0.2372	0.60
008.3	0.1987	0.66
008.4	0.1443	0.90
008.5	0.0776	-0.64
008.6	0.0055	0.62
008.7	-0.0646	-0.24
008.8	-0.1268	-0.10
008.9	-0.1740	0.54
009.0	-0.2032	-0.56
009.1	-0.2112	0.80
