#t	theta	v
000.0	0.7854	0.00
000.1	0.7477	0.88
000.2	0.6440	-0.54
000.3	0.4825	-0.64
000.4	0.2785	0.14
000.5	0.0527	0.88
000.6	-0.1739	-0.82
000.7	-0.3802	-0.40
000.8	-0.5469	-0.34
000.9	-0.6596	-0.16
001.0	-0.7107	-0.82
001.1	-0.6967	0.60
001.2	-0.6192	0.28
001.3	-0.4869	-0.94
001.4	-0.3129	-0.84
001.5	-0.1138	-0.88
001.6	0.0918	0.30
001.7	0.2843	-0.54
001.8	0.4448	-0.20
001.9	0.5594	-0.38
002.0	0.6189	-0.48
002.1	0.6194	-0.50
002.2	0.5621	-0.30
002.3	0.4542	0.78
002.4	0.3052	-0.70
002.5	0.1299	0.56
002.6	-0.0551	-0.88
002.7	-0.2326	-0.64
002.8	-0.3836	0.80
002.9	-0.4949	-0.52
003.0	-0.5577	0.02
003.1	-0.5670	0.32
003.2	-0.5237	-0.76
003.3	-0.4332	-0.56
003.4	-0.3042	-0.42
003.5	-0.1493	-0.50
003.6	0.0173	0.60
003.7	0.1800	0.50
003.8	0.3224	0.06
003.9	0.4312	0.16
004.0	0.4978	0.96
004.1	0.5179	0.94
004.2	0.4904	0.82
004.3	0.4185	0.76
004.4	0.3084	-0.38
004.5	0.1698	-0.52
004.6	0.0161	-0.92
004.7	-0.1362	0.80
004.8	-0.2720	-0.54
004.9	-0.3795	-0.28
005.0	-0.4480	0.88
005.1	-0.4726	-0.86
005.2	-0.4518	0.86
005.3	-0.3875	0.40
005.4	-0.2866	0.44
005.5	-0.1588	0.76
005.6	-0.0182	-0.68
005.7	0.1200	-0.86
005.8	0.2428	-0.08
005.9	0.3392	-0.34
006.0	0.4002	-0.58
006.1	0.4206	-0.60
006.2	0.4002	0.18
006.3	0.3414	-0.58
006.4	0.2515	0.92
006.5	0.1394	-0.26
006.6	0.0164	0.68
006.7	-0.1046	0.50
006.8	-0.2126	-0.06
006.9	-0.2968	0.98
